Measurement,Grouping,Height,mean,std,count
Coverage_Rate,Height,5ft,0.15046666666666667,0.17491176006639406,15
Coverage_Rate,Height,10ft,1.8607333333333334,3.3108318433949644,15
Coverage_Rate,Height,15ft,0.8868666666666666,0.9046298269510706,15
Coverage_Density,Height,5ft,0.018141333333333332,0.008087262353908916,15
Coverage_Density,Height,10ft,0.044712666666666664,0.04727567941140057,15
Coverage_Density,Height,15ft,0.07616066666666667,0.06883079838754355,15
Droplet_Count,Height,5ft,35.13333333333333,15.629032812898778,15
Droplet_Count,Height,10ft,87.06666666666666,92.44262055587832,15
Droplet_Count,Height,15ft,148.06666666666666,133.69179196231622,15
